Run 14942
Subrun 10
Event 100011
28.32 8.25 44.55
28.32 -10.95 49.05
28.32 10.65 44.55
28.32 -6.15 49.05
28.32 -10.95 71.55
28.32 1.05 76.05
28.32 3.45 76.05
28.32 -1.35 13.05
28.32 -6.15 31.05
28.32 -6.15 17.55
28.32 -10.95 58.05
28.32 -6.15 40.05
28.32 -8.55 49.05
28.32 1.05 13.05
31.1 -6.75 40.05
31.1 -11.55 49.05
28.42 7.05 44.55
28.42 -12.15 49.05
28.42 9.45 44.55
28.42 -7.35 49.05
28.42 -12.15 71.55
28.42 -0.15 76.05
28.42 2.25 76.05
28.42 -2.55 13.05
28.42 -7.35 31.05
28.42 -7.35 17.55
28.42 -12.15 58.05
28.42 -7.35 40.05
28.42 -9.75 49.05
28.42 -0.15 13.05
29.16 -7.65 49.05
29.16 -12.45 71.55
29.16 -0.45 76.05
29.16 1.95 76.05
29.16 -2.85 13.05
29.16 -7.65 31.05
29.16 -7.65 17.55
29.16 -12.45 58.05
29.16 -7.65 40.05
29.16 -10.05 49.05
29.16 -0.45 13.05
29.16 -10.05 58.05
27.12 6.75 44.55
27.12 -12.45 49.05
27.12 9.15 44.55
27.12 -7.65 49.05
27.12 -12.45 71.55
27.12 -0.45 76.05
27.12 1.95 76.05
27.12 -2.85 13.05
27.12 -7.65 31.05
27.12 -7.65 17.55
27.12 -12.45 58.05
27.66 6.45 44.55
27.66 -12.75 49.05
27.66 8.85 44.55
27.66 -7.95 49.05
27.66 -12.75 71.55
27.66 -0.75 76.05
27.66 1.65 76.05
27.66 -3.15 13.05
27.66 -7.95 31.05
27.66 -7.95 17.55
27.66 -12.75 58.05
27.66 -7.95 40.05
27.66 -10.35 49.05
29.54 -7.95 49.05
29.54 -12.75 71.55
29.54 -0.75 76.05
29.54 1.65 76.05
29.54 -3.15 13.05
29.54 -7.95 31.05
29.54 -7.95 17.55
29.54 -12.75 58.05
29.54 -7.95 40.05
29.54 -10.35 49.05
29.54 -0.75 13.05
29.54 -10.35 58.05
29.54 -12.75 49.05
28.02 6.15 44.55
28.02 -13.05 49.05
28.02 8.55 44.55
28.02 -8.25 49.05
28.02 -13.05 71.55
28.02 -1.05 76.05
28.02 1.35 76.05
28.02 -3.45 13.05
28.02 -8.25 31.05
28.02 -8.25 17.55
28.02 -13.05 58.05
28.02 -8.25 40.05
28.02 -10.65 49.05
29.44 -8.25 49.05
29.44 -13.05 71.55
29.44 -1.05 76.05
29.44 1.35 76.05
29.44 -3.45 13.05
29.44 -8.25 31.05
29.44 -8.25 17.55
29.44 -13.05 58.05
29.44 -8.25 40.05
29.44 -10.65 49.05
29.44 -1.05 13.05
29.44 -10.65 58.05
29.76 -6.45 45.15
29.76 -11.25 67.65
29.76 0.75 72.15
29.76 3.15 72.15
29.76 -1.65 9.15
29.76 -6.45 27.15
29.76 -6.45 13.65
29.76 -11.25 54.15
29.76 -6.45 36.15
29.76 -8.85 45.15
29.76 0.75 9.15
29.76 -8.85 54.15
29.76 -11.25 45.15
29.36 8.25 41.25
29.36 -10.95 45.75
29.36 10.65 41.25
29.36 -6.15 45.75
29.36 -10.95 68.25
29.36 1.05 72.75
29.36 3.45 72.75
29.36 -1.35 9.75
29.36 -6.15 27.75
29.36 -6.15 14.25
29.36 -10.95 54.75
29.36 -6.15 36.75
29.36 -8.55 45.75
29.36 1.05 9.75
29.36 -8.55 54.75
29.02 -6.45 46.05
29.02 -11.25 68.55
29.02 0.75 73.05
29.02 3.15 73.05
29.02 -1.65 10.05
29.02 -6.45 28.05
29.02 -6.45 14.55
29.02 -11.25 55.05
29.02 -6.45 37.05
29.02 -8.85 46.05
29.02 0.75 10.05
29.02 -8.85 55.05
29.02 -11.25 46.05
29.04 -6.45 46.35
29.04 -11.25 68.85
29.04 0.75 73.35
29.04 3.15 73.35
29.04 -1.65 10.35
29.04 -6.45 28.35
29.04 -6.45 14.85
29.04 -11.25 55.35
29.04 -6.45 37.35
29.04 -8.85 46.35
29.04 0.75 10.35
29.04 -8.85 55.35
29.04 -11.25 46.35
29.04 -6.45 47.25
29.04 -11.25 69.75
29.04 0.75 74.25
29.04 3.15 74.25
29.04 -1.65 11.25
29.04 -6.45 29.25
29.04 -6.45 15.75
29.04 -11.25 56.25
29.04 -6.45 38.25
29.04 -8.85 47.25
29.04 0.75 11.25
29.04 -8.85 56.25
29.04 -11.25 47.25
29.02 -6.45 47.55
29.02 -11.25 70.05
29.02 0.75 74.55
29.02 3.15 74.55
29.02 -1.65 11.55
29.02 -6.45 29.55
29.02 -6.45 16.05
29.02 -11.25 56.55
29.02 -6.45 38.55
29.02 -8.85 47.55
29.02 0.75 11.55
29.02 -8.85 56.55
29.02 -11.25 47.55
30.68 7.35 43.35
30.68 9.75 43.35
30.68 -7.05 47.85
30.68 -11.85 70.35
30.68 0.15 74.85
30.68 2.55 74.85
30.68 -2.25 11.85
30.68 -7.05 29.85
30.68 -7.05 16.35
30.68 -11.85 56.85
30.68 -7.05 38.85
30.68 -9.45 47.85
30.68 0.15 11.85
30.68 -9.45 56.85
30.68 -11.85 47.85
28.9 8.25 43.95
28.9 -6.15 48.45
28.9 -10.95 70.95
28.9 1.05 75.45
28.9 3.45 75.45
28.9 -1.35 12.45
28.9 -6.15 30.45
28.9 -6.15 16.95
28.9 -10.95 57.45
28.9 -6.15 39.45
28.9 -8.55 48.45
28.9 1.05 12.45
28.9 -8.55 57.45
29.6 7.95 43.95
29.6 -6.45 48.45
29.6 -11.25 70.95
29.6 0.75 75.45
29.6 3.15 75.45
29.6 -1.65 12.45
29.6 -6.45 30.45
29.6 -6.45 16.95
29.6 -11.25 57.45
29.6 -6.45 39.45
29.6 -8.85 48.45
29.6 0.75 12.45
29.6 -8.85 57.45
29.6 -11.25 48.45
28.94 -6.15 48.75
28.94 -10.95 71.25
28.94 1.05 75.75
28.94 3.45 75.75
28.94 -1.35 12.75
28.94 -6.15 30.75
28.94 -6.15 17.25
28.94 -10.95 57.75
28.94 -6.15 39.75
28.94 -8.55 48.75
28.94 1.05 12.75
28.94 -8.55 57.75
30.54 -6.45 48.75
30.54 -11.25 71.25
30.54 0.75 75.75
30.54 3.15 75.75
30.54 -1.65 12.75
30.54 -6.45 30.75
30.54 -6.45 17.25
30.54 -11.25 57.75
30.54 -6.45 39.75
30.54 -8.85 48.75
30.54 0.75 12.75
30.54 -8.85 57.75
30.54 -11.25 48.75
29.12 7.95 44.55
29.12 -6.45 49.05
29.12 -11.25 71.55
29.12 0.75 76.05
29.12 3.15 76.05
29.12 -1.65 13.05
29.12 -6.45 31.05
29.12 -6.45 17.55
29.12 -11.25 58.05
29.12 -6.45 40.05
29.12 -8.85 49.05
29.12 0.75 13.05
29.12 -8.85 58.05
29.12 -11.25 49.05
28.96 -6.15 49.35
28.96 -10.95 71.85
28.96 1.05 76.35
28.96 3.45 76.35
28.96 -1.35 13.35
28.96 -6.15 31.35
28.96 -6.15 17.85
28.96 -10.95 58.35
28.96 -6.15 40.35
28.96 -8.55 49.35
28.96 1.05 13.35
28.96 -8.55 58.35
29.34 -6.45 49.35
29.34 -11.25 71.85
29.34 0.75 76.35
29.34 3.15 76.35
29.34 -1.65 13.35
29.34 -6.45 31.35
29.34 -6.45 17.85
29.34 -11.25 58.35
29.34 -6.45 40.35
29.34 -8.85 49.35
29.34 0.75 13.35
29.34 -8.85 58.35
29.34 -11.25 49.35
Run 14942
Subrun 10
Event 100012
5.08 -16.35 36.15
5.08 -16.35 40.65
5.08 14.85 45.15
5.08 14.85 63.15
5.08 14.85 54.15
5.08 12.45 9.15
5.08 12.45 72.15
5.08 -16.35 22.65
5.08 -16.35 13.65
5.08 -16.35 31.65
2.02 -16.05 36.45
2.02 -16.05 40.95
2.02 15.15 45.45
2.02 15.15 63.45
2.02 15.15 54.45
2.02 12.75 9.45
2.02 12.75 72.45
5.04 -16.35 36.45
5.04 -16.35 40.95
5.04 14.85 45.45
5.04 14.85 63.45
5.04 14.85 54.45
5.04 12.45 9.45
5.04 12.45 72.45
5.04 -16.35 22.95
5.04 -16.35 13.95
5.04 -16.35 31.95
5.02 -16.35 36.75
5.02 -16.35 41.25
5.02 14.85 45.75
5.02 14.85 63.75
5.02 14.85 54.75
5.02 12.45 9.75
5.02 12.45 72.75
5.02 -16.35 23.25
5.02 -16.35 14.25
5.02 -16.35 32.25
5.16 14.85 64.05
5.16 12.45 10.05
5.16 12.45 73.05
5.16 -16.35 23.55
5.16 -16.35 14.55
5.16 -16.35 32.55
3.14 -16.35 37.05
3.14 -16.35 41.55
3.14 14.85 46.05
3.14 14.85 64.05
3.14 14.85 55.05
3.14 12.45 10.05
3.14 12.45 73.05
3.14 -16.35 23.55
3.14 -16.35 14.55
3.14 -16.35 32.55
4.78 14.85 64.05
4.78 14.85 55.05
4.78 12.45 10.05
4.78 12.45 73.05
4.78 -16.35 23.55
4.78 -16.35 14.55
4.78 -16.35 32.55
3.7 -16.35 37.65
3.7 -16.35 42.15
3.7 14.85 46.65
3.7 14.85 64.65
3.7 14.85 55.65
3.7 12.45 10.65
3.7 12.45 73.65
3.7 -16.35 24.15
3.7 -16.35 15.15
3.7 -16.35 33.15
2.32 -16.35 37.65
2.32 -16.35 42.15
2.32 14.85 46.65
2.32 14.85 64.65
2.32 14.85 55.65
2.32 12.45 10.65
2.32 12.45 73.65
2.32 -16.35 24.15
2.64 -17.55 38.25
2.64 -17.55 42.75
2.64 13.65 47.25
2.64 13.65 65.25
2.64 13.65 56.25
2.64 11.25 11.25
2.64 11.25 74.25
2.64 -17.55 24.75
2.64 -17.55 15.75
2.38 -16.35 38.55
2.38 -16.35 43.05
2.38 14.85 47.55
2.38 14.85 65.55
2.38 14.85 56.55
2.38 12.45 11.55
2.38 12.45 74.55
2.38 -16.35 25.05
2.38 -16.35 16.05
2.38 -16.35 34.05
4.1 -16.35 38.85
4.1 -16.35 43.35
4.1 14.85 47.85
4.1 14.85 65.85
4.1 14.85 56.85
4.1 12.45 11.85
4.1 12.45 74.85
4.1 -16.35 25.35
4.1 -16.35 16.35
4.1 -16.35 34.35
3.48 -16.95 39.45
3.48 -16.95 43.95
3.48 14.25 48.45
3.48 14.25 66.45
3.48 14.25 57.45
3.48 11.85 12.45
3.48 11.85 75.45
3.48 -16.95 25.95
3.48 -16.95 16.95
3.38 -16.35 39.75
3.38 -16.35 44.25
3.38 14.85 48.75
3.38 14.85 66.75
3.38 14.85 57.75
3.38 12.45 12.75
3.38 12.45 75.75
3.38 -16.35 26.25
3.38 -16.35 17.25
3.38 -16.35 35.25
1.96 -16.35 40.05
1.96 -16.35 44.55
1.96 14.85 49.05
1.96 14.85 67.05
1.96 14.85 58.05
1.96 12.45 13.05
1.96 12.45 76.05
1.96 -16.35 26.55
1.96 -16.35 17.55
1.96 -16.35 35.55
7.42 -16.05 22.65
7.42 -16.05 31.65
7.9 -16.05 22.65
7.9 -16.05 31.65
8.92 -16.05 31.65
6 14.85 63.15
6 12.45 9.15
6 12.45 72.15
6 -16.35 22.65
6 -16.35 13.65
6 -16.35 31.65
5.86 -16.65 40.95
5.86 14.55 45.45
5.86 14.55 63.45
5.86 14.55 54.45
5.86 12.15 9.45
5.86 12.15 72.45
5.86 -16.65 22.95
5.86 -16.65 13.95
5.86 -16.65 31.95
8.48 -16.05 23.55
8.48 -16.05 32.55
5.62 14.85 64.05
5.62 12.45 10.05
5.62 12.45 73.05
5.62 -16.35 23.55
5.62 -16.35 14.55
5.62 -16.35 32.55
